"Vanessa Dare II";"23"
"Dr. Glenda Gislason";"113"
"Tony Upton";"81"
"Rolando Cartwright";"16"
"Freda Halvorson";"75"
"Tanya Willms";"113"
"Peggy Kuhn";"37"
"Ollie Mosciski";"24"
"Loretta Goodwin";"100"
"Laurie Schimmel";"71"
"Wm Olson";"42"
"Eloise Gottlieb";"96"
"Joan Torphy";"94"
"Henry Ferry";"109"
"Freda Thiel";"60"
"Hubert Beahan-Graham";"109"
"Lori Heidenreich";"80"
"Laverne Kuhic";"104"
"Mr. Gordon Lockman";"82"
"Wallace Schinner";"39"
"Josefina Herman";"100"
"Jeffery Willms";"70"
"Jesus Yost";"35"
"Charlene Monahan";"113"
"Bob Abbott";"102"
"Inez Cremin";"92"
"Kayla Cassin";"8"
"Mario Schmidt";"84"
"Laura Bauch";"52"
"Ms. Kristin Nikolaus";"75"
"Audrey Robel";"59"
"Dominick Anderson I";"81"
"Victoria Mante";"36"
"Regina Lakin";"5"
"Mr. Owen Bayer";"44"
"Naomi Runolfsdottir II";"29"
"Dr. Mae Stoltenberg";"100"
"Lynn Ryan-Bogisich";"74"
"Virginia Bosco";"114"
"Perry Rodriguez";"28"
"Sidney King";"24"
"Ivan Langosh";"38"
"Darla Morissette";"36"
"Susan Durgan";"5"
"Phillip Wehner-Keeling";"71"
"Dr. Kristin O'Connell";"96"
"Clara Gibson";"110"
"Lonnie Kshlerin";"101"
"Mrs. Anne Altenwerth";"88"
"Norma Wunsch";"14"
"Dr. Lionel Jacobi";"112"
"Whitney Bernier";"73"
"Corey Marks";"101"
"Kristin Nikolaus";"58"
"Theresa Maggio";"27"
"Cindy Bartoletti";"6"
"Robyn Hoppe";"3"
"Johnny Deckow";"22"
"Annie Lynch";"106"
"Rebecca Schneider II";"49"
"Jon Konopelski";"6"
"Marsha Stanton III";"92"
"Nellie Hoppe";"10"
"Sara Wisoky III";"62"
"Stewart Parker";"13"
"Wilson Durgan";"81"
"Jacob Murazik";"113"
"Jacquelyn Borer";"89"
"Olga Erdman";"53"
"Mr. Francis Bashirian";"79"
"Bethany Ritchie";"80"
"Mrs. Nellie Schmitt";"100"
"Dr. Dwayne Nienow";"22"
"Max Kutch";"35"
"Martha Lockman";"87"
"Noah Douglas IV";"97"
"Jamie Anderson II";"68"
"Karen Stracke V";"86"
"Stacy Will PhD";"117"
"Sophia Parker";"113"
"Lynette Lind";"15"
"Sally Bernier";"85"
"Mrs. Nicole Gerhold Jr.";"115"
"Daniel Sauer";"5"
"Isaac Robel";"54"
"Lori Witting";"44"
"Willie Miller";"12"
"Levi Klein";"117"
"Rudolph Runte";"68"
"Joshua Turcotte PhD";"105"
"Abraham Abernathy";"28"
"Cecelia Kihn";"108"
"Violet Hilpert";"114"
"Cassandra Abshire-Hayes";"44"
"Mrs. Joanna Rau";"114"
"Robin Considine-Veum";"112"
"Debbie Abshire";"56"
"Hilda Braun III";"66"
"Gertrude Abernathy";"13"
"Tracey Bauch";"36"
"Stephen Turcotte III";"11"
"Dana Wilkinson";"97"
"Dr. Elmer Barton";"84"
"Joseph Zieme";"120"
"Tracey Hilll";"74"
"Blanca Hoeger IV";"62"
"Jessica White";"58"
"Drew Olson";"61"
"Ed Champlin-Kshlerin";"82"
"Muriel Huel";"72"
"Virgil Rolfson";"106"
"Ralph Rodriguez";"72"
"Miss Genevieve Toy";"44"
"Kerry Hickle";"35"
"Don Aufderhar";"22"
"Bryant McLaughlin";"112"
"Isaac Casper";"54"
"Glenn Hagenes PhD";"55"
"Yvette Goodwin";"77"
"Toby Schiller";"51"
"Domingo Hahn";"38"
"Cameron Weimann";"84"
"Santiago Botsford";"101"
"Melvin Considine";"15"
"Mrs. Lindsay Fahey II";"76"
"Myra Schneider";"82"
"Duane Olson";"100"
"Archie Terry";"99"
"Camille McGlynn IV";"86"
"Jamie Schmeler";"85"
"Domingo Swift";"28"
"Daisy Herman DDS";"66"
"Jacquelyn Ratke";"74"
"Sharon Swift";"26"
"Elaine Feest-Erdman";"10"
"Margarita Dach";"55"
"Dr. Malcolm Hand II";"58"
"Ralph Batz";"51"
"Sherry Bergnaum";"104"
"Tabitha Hintz IV";"17"
"Marion Nader";"114"
"Wade Grimes";"111"
"Ms. Paula Stehr-Hahn";"63"
"Heather Hagenes";"86"
"Priscilla Lockman";"27"
"Andres Weber";"47"
"Zachary Bahringer";"44"
"Natasha Torphy";"37"
"Judy Schiller";"101"
"Mrs. Elsa Huel";"117"
"Meredith Christiansen II";"20"
"John Mann";"54"
"Santiago Heidenreich";"20"
"Nicholas Mills";"111"
"Mr. Dustin Stoltenberg";"72"
"Dr. Kenny Hilll";"99"
"Sylvester Reichert";"113"
"Lee Braun";"32"
"Kristine Trantow";"66"
"Cindy Kulas";"11"
"Lena Buckridge";"88"
"Frederick McDermott";"44"
"Carroll Konopelski III";"111"
"Erik Bins";"19"
"Miss Gayle Reinger";"58"
"Kyle Ziemann";"13"
"Guadalupe Blick";"46"
"Megan Mraz";"63"
"Ernestine West";"28"
"Lynn Heidenreich";"31"
"Beatrice Fisher";"80"
"Ms. Irene Cummings";"70"
"Dr. Mark Hammes";"47"
"Carlos Casper II";"38"
"Jaime Treutel";"99"
"Orlando Mann";"35"
"Rachel Stark";"86"
"Leo Spinka";"66"
"Darrell Morar";"65"
"Bert Hessel MD";"33"
"Ms. Margarita Miller DDS";"7"
"Tara Walter";"81"
"Ramon Pfeffer III";"99"
"Olive Schowalter";"20"
"Eileen Towne";"77"
"Christian Anderson";"55"
"Miguel Hegmann";"8"
"Colin Halvorson DVM";"106"
"Steve Shanahan";"3"
"Ramona Hartmann";"72"
"Mrs. Dana Stehr";"107"
"Tammy Aufderhar";"19"
"Salvatore Nikolaus";"110"
"Charlene Kassulke";"56"
"Kerry O'Kon";"110"
"Salvatore Windler";"65"
"Kelly Marks-Nolan";"8"
"Isaac Kuhlman";"35"
"Pamela Gislason";"109"
"Dr. Lawrence Maggio";"99"
"Clara Purdy";"14"
"Freda Mante II";"36"
"Ms. Jasmine Wisoky";"14"
"Chester McKenzie";"50"
"Glen Wehner";"81"
"Courtney Stiedemann";"60"
"Johnathan Morar";"28"
"Deborah Stoltenberg Sr.";"94"
"Nicole Kling";"95"
"Andres Bartoletti";"117"
"Scott Schaden";"114"
"Floyd Braun";"56"
"Lauren Wolf";"103"
"Peggy Waters";"112"
"Marian Schneider";"4"
"Karen Wiza";"64"
"Grant Gusikowski V";"52"
"Kristine Bashirian DVM";"56"
"Dr. Jeff Feest";"84"
"Malcolm Champlin";"42"
"Yvonne Marquardt";"3"
"Mr. Merle Graham";"61"
"Terrell Howell";"18"
"Kevin Swaniawski";"35"
"Jody Franey";"18"
"Lisa Dicki";"77"
"Aaron Schmitt";"86"
"Colin Wuckert";"29"
"Esther Klein";"94"
"Lynette Jacobson";"105"
"Mr. Willie Stehr";"31"
"Casey Sauer I";"108"
"Lester Bartoletti-Rath";"112"
"Cary Kling PhD";"59"
"Phyllis Towne I";"53"
"Jesus Torp";"54"
"Paul Sauer";"20"
"Dr. Felipe Ankunding";"63"
"Eleanor Kerluke";"61"
"Forrest Beatty";"16"
"Laurie Rath";"114"
"Victor Stehr";"83"
"Myrtle Olson";"63"
"Nora Fadel";"39"
"Austin Kuvalis-Christiansen II";"41"
"Preston Kunde";"31"
"Charlotte Thompson";"20"
"Bernard Nicolas MD";"11"
"Carlos Heaney";"1"
"Kent Fahey";"9"
"Cecil Kuhic";"118"
"Bernice Torphy-Denesik";"41"
"Tony Shields";"114"
"Jeannette Ondricka";"105"
"Shelia Gislason";"80"
"Frank Conn";"51"
"Naomi Trantow";"114"
"Thomas Heller";"19"
"Kay Torphy";"44"
"Jerry Rempel I";"107"
"Adam Crooks";"75"
"Jerald Sipes";"34"
"Hattie Tromp";"104"
"Marcos Johnston";"66"
"Heidi Frami";"30"
"Mrs. Myra Labadie DDS";"78"
"Earl Hauck";"6"
"Edmond Luettgen";"82"
"Ginger Osinski II";"38"
"Whitney Little";"75"
"Mike Waelchi";"94"
"Maurice Littel";"98"
"Louise Moen";"108"
"Rex Romaguera";"51"
"Allison O'Keefe";"110"
"Krista Heathcote";"116"
"Bernice McDermott";"118"
"Tabitha Runolfsdottir";"68"
"Paul Leffler";"54"
"Wilfred Beer";"3"
"Gregg Ledner";"39"
"Janis Maggio I";"119"
"Nellie Little";"115"
"Anna Schimmel";"67"
"Mr. Manuel Murphy";"103"
"Shelia Robel III";"83"
"Jack Dietrich";"82"
"Mr. Darrel Grady";"99"
"Tracey Kuvalis";"24"
"Maureen Russel";"73"
"Ms. Kathleen Bogan";"48"
"Dr. Dustin Upton MD";"44"
"Cornelius Gleichner";"91"
"Glen Kilback";"66"
"Mr. Roman Franecki";"116"
"Grace Rodriguez";"113"
"Julian Ledner";"86"
"Cedric Stokes";"4"
"Casey Smitham";"26"
"Wendell Langosh DVM";"88"
"Jo Walter";"61"
"Thelma Hammes";"39"
"Patsy Franey";"60"
"Mrs. Sandy Leffler";"76"
"Forrest Spinka";"82"
"Emma Hodkiewicz";"103"
"Melinda Mann";"4"
"Nellie Anderson";"63"
"Shaun Herman";"25"
"Annette Watsica";"114"
"Joann Greenfelder";"90"
"Dr. Vivian Smith";"40"
"Cedric Skiles";"62"
"Leigh Stokes";"20"
"Renee Howell";"2"
"Tami Kuphal";"106"
"Lynette Cormier Sr.";"93"
"Oliver Koss";"18"
"Herbert Moore";"52"
"Yolanda Spinka";"11"
"Kim Mante";"72"
"Lee Cormier";"49"
"Dwight Keeling";"18"
"Katrina Kub";"37"
"Shelia Hamill";"26"
"Kelli Crooks";"33"
"Rogelio Harris";"108"
"Troy Jones";"8"
"Lawrence Considine";"69"
"Cora Lynch";"18"
"Bessie Williamson";"17"
"Ian Stehr-Baumbach";"12"
"Ramona Abernathy";"59"
"Ethel Ledner";"93"
"Camille Jaskolski Sr.";"76"
"Ervin Kuvalis";"69"
"Irving Ferry";"37"
"Violet Jaskolski";"10"
"Neal Boehm";"69"
"Arnold Hyatt";"28"
"Joel McCullough";"15"
"Connie Hermiston-Medhurst";"24"
"Dr. Vivian Oberbrunner I";"43"
"Justin Bruen";"6"
"Jordan Hills";"105"
"Billie West DDS";"105"
"Mr. Tyrone Wisozk";"75"
"Laura Dare";"63"
"Dolores Mohr";"75"
"Keith Crooks";"7"
"Rosa Hartmann";"66"
"Dominic Luettgen";"15"
"Michelle Nolan";"113"
"Ella Leuschke";"86"
"Roy Walsh-Bogisich";"65"
"Dr. Jason Wisozk";"84"
"Judith Metz";"64"
"Leticia Von";"111"
"Julie O'Hara";"86"
"Mr. Sean Johnston";"120"
"Mr. Jamie Kulas";"86"
"Manuel Connelly";"97"
"Hilda Douglas";"67"
"Agnes Krajcik";"51"
"Irvin Littel";"106"
"Melba Jones V";"67"
"Kristina Schuppe";"71"
"Felix Ullrich";"52"
"Gertrude Nicolas";"34"
"Leo Orn";"77"
"Jessie Beahan";"31"
"Rufus Herman DDS";"79"
"Virgil Boyle";"107"
"Luke Schowalter";"31"
"Natalie Gusikowski PhD";"98"
"Calvin Leuschke-Farrell";"2"
"Jamie Doyle";"89"
"Bruce Runolfsson";"80"
"Jacqueline Torphy";"106"
"Clinton Swaniawski Jr.";"62"
"Penny Schmeler";"75"
"Ivan Hilll";"47"
"Lorraine Hyatt";"96"
"Wallace Reichert";"11"
"Gina Hegmann";"26"
"Dr. Lisa Mayer";"104"
"Mrs. Terri Howell";"106"
"Rolando Bartoletti";"69"
"Mr. Craig Thompson";"101"
"Eduardo Schultz";"61"
"Jeffrey Goodwin";"108"
"Leonard Miller";"93"
"Ollie Fritsch";"99"
"Anthony Donnelly";"34"
"Duane Sawayn";"9"
"Geoffrey Cummerata";"80"
"Sandra Stanton";"119"
"Darrel Tromp-Lockman";"78"
"Jill Muller";"14"
"Marguerite Barrows";"36"
"Doris Wisoky";"51"
"Cesar Hodkiewicz";"104"
"Darla Feest";"25"
"Antonia Collier";"10"
"Essie Legros";"43"
"Elmer Willms";"68"
"Jon Murazik";"35"
"Sheila Koss I";"18"
"Mr. Stuart Stamm";"82"
"Nelson Denesik";"28"
"Jana Huels";"33"
"Reginald Bogan";"102"
"Janice Corwin";"61"
"Gayle Daniel";"62"
"Heather Bailey";"97"
"Dr. Dexter Yundt";"22"
"Roland Volkman III";"67"
"Gary Fritsch";"11"
"Shaun Schuppe";"68"
"Mack Kris IV";"92"
"Tonya Will";"67"
"Kristy Koss";"106"
"Ms. Claudia Brakus";"17"
"Dawn Bernier";"73"
"Heather Schmitt III";"105"
"Hope Homenick";"43"
"Gregory Adams";"68"
"Mr. Nathan Bernhard";"71"
"Kerry Bauch";"78"
"Conrad Klocko";"12"
"Harriet Wilkinson";"16"
"Mr. Marlon Kuvalis";"55"
"Alan Koss-Stroman";"112"
"Krista Langworth";"81"
"Cathy Predovic";"108"
"Elvira Stamm";"58"
"Florence Carter";"35"
"Wade Wyman";"64"
"Brian Maggio";"54"
"Ronnie Renner Jr.";"72"
"Jesus Beatty";"42"
"Christine Pollich";"65"
"Joann Carroll";"92"
"Amber Ondricka PhD";"48"
"Mandy Brakus";"79"
"Rosie Reilly";"94"
"Johnathan Dibbert PhD";"117"
"Tracy Effertz";"51"
"Paul Fisher";"2"
"Alyssa Veum";"12"
"Whitney Emmerich";"2"
"Erin Goodwin";"1"
"Toni Langworth";"56"
"Israel Mann";"52"
"Ms. Sara Feeney";"66"
"Yolanda Dickens";"58"
"Wesley Brekke Jr.";"95"
"Peggy Ward";"65"
"Jared Durgan";"12"
"Cindy Smitham";"94"
"Lionel Spinka";"59"
"Dr. Neal Doyle";"2"
"Jacqueline Stehr-Cummerata";"28"
"Luz Abshire";"67"
"Tommy Glover";"4"
"Leticia Lowe";"49"
"Guadalupe Kuhn";"67"
"Jerome Volkman MD";"76"
"Maryann Carter";"18"
"Amelia Ledner";"76"
"Elbert Keeling";"101"
"Jesse Kunze";"58"
"Joshua Bailey";"80"
"Mike Kshlerin";"79"
"Chad Orn";"41"
"Crystal Rippin";"81"
"Jerald Ernser-Torphy";"120"
"Rosa Murray";"82"
"Kurt Braun";"18"
"Floyd Auer DVM";"12"
"Vanessa Greenfelder";"41"
"Kenneth D'Amore Sr.";"101"
"Tom Tillman";"105"
"Dr. Edith Feest";"87"
"Annette Schulist";"117"
"Tabitha Roberts";"21"
"Brett Runolfsdottir";"72"
"Tony Nikolaus-Stark III";"110"
"Paulette O'Keefe";"19"
"Emily Borer I";"114"
"Javier McCullough-DuBuque";"71"
"Jessie Von DDS";"109"
"Alicia Reinger";"28"
"Anna Konopelski";"11"
"Willis Wintheiser";"59"
"Erma Donnelly III";"38"
"Wilson Stroman";"103"
"Wendy Wisozk";"32"
"Mr. Francis Bruen";"99"
"Dana Block I";"78"
"Mack Hagenes";"94"
"Tyler Zemlak";"17"
"Randall Kunze";"49"
"Alex Vandervort";"24"
"Roberta McDermott";"100"
"Lori Schamberger";"9"
"Ann Rath Jr.";"97"
"Dwayne Bruen";"64"
"Toby McClure";"111"
"Forrest Beer MD";"15"
"Israel Crona";"38"
"Kristi Pagac";"41"
"Lonnie Wisozk";"104"
"Heather Feest";"71"
"Willie Schmitt";"30"
"Derrick Zieme";"59"
"Lawrence Hickle";"35"
"Cody Hills";"2"
"Edith Huels";"81"
"Samantha Zboncak";"100"
"Jeff Heller";"118"
"Elsie Miller-Satterfield";"35"
"Iris Schoen";"89"
"Toni Tromp II";"77"
"Myra Greenfelder";"48"
"Shaun Watsica V";"31"
"Abel Will";"9"
"Dawn Cremin III";"99"
"Terence Thompson";"48"
"Gina Franey";"21"
"Jackie Purdy";"65"
"Jon Beier";"9"
"Arlene Lakin";"44"
"Alice Pagac Sr.";"47"
"Santos Goldner-Hermiston";"107"
"Santos Hartmann";"60"
"Randolph Stokes";"8"
"Ervin Moore";"86"
"Cory Grimes";"112"
"Timothy Purdy DVM";"62"
"Ellen Spencer";"55"
"Julia Shields Sr.";"108"
"Darla Wolf";"118"
"Ramon Kuvalis";"62"
"Jerome Donnelly";"55"
"Sandra Hilpert-Bosco";"109"
"Leo Pacocha";"41"
"Melanie Heaney";"28"
"Orville Lesch";"69"
"Roxanne Keeling";"3"
"Lola Durgan";"114"
"Dr. Lula Corwin";"60"
"Erin Wehner";"48"
"Cristina Considine";"49"
"Ebony Wehner V";"96"
"Alma Kris";"23"
"Marco Block";"106"
"Drew Leannon";"4"
"Beatrice Bradtke";"113"
"Santiago Botsford-Little DDS";"41"
"Ronald Schinner";"30"
"Frank Gleason";"73"
"Lorena Johnston";"9"
"Preston Reichert DVM";"95"
"Bobby West";"74"
"Alison Schultz";"1"
"Carrie Schiller DVM";"35"
"Karl Murphy";"14"
"Dana Treutel";"59"
"Gilbert Jast";"45"
"Laverne Davis";"80"
"Randy Quitzon PhD";"6"
"Juan Harris";"80"
"Gabriel Flatley V";"40"
"Evelyn Robel";"18"
"Eunice Hintz";"71"
"Henrietta Greenfelder DVM";"63"
"Sherry Rolfson";"107"
"Miss Jan Greenholt II";"113"
"Tammy Yundt";"36"
"Pat Durgan";"43"
"Noel Monahan";"26"
"Dr. Roger Ritchie";"78"
"Dr. Victor Feest";"9"
"Casey Bradtke";"112"
"Reginald Sporer";"16"
"Marion O'Hara";"113"
"Mr. Vincent Sipes Jr.";"71"
"Anne Blanda";"79"
"Alberto Beahan-Reichel";"83"
"Janet Stark III";"111"
"Glenn Bailey";"102"
"Felicia Prosacco";"43"
"Nichole Brown";"45"
"Kenneth Wehner-Mayer";"46"
"Miss Whitney McClure";"20"
"Mr. Ronald Dooley";"5"
"May Mann";"76"
"Sandra Rosenbaum";"103"
"Levi Schmitt";"115"
"Kevin Huel";"69"
"Mrs. Miriam Kautzer";"29"
"Robin O'Connell DVM";"95"
"Nora Thiel";"112"
"Dr. Karl Paucek-Kling";"53"
"Patti Stoltenberg";"37"
"Brent Cole";"73"
"Hector Miller";"99"
"Carroll Quigley II";"65"
"Jesse Crist";"99"
"Erick Jast";"111"
"Neal Koch";"5"
"Cynthia Abshire";"5"
"Muriel Hermiston";"63"
"Mr. Jimmy Kub";"81"
"Juanita Crist";"76"
"Johnny Herzog";"78"
"Howard Bartoletti";"91"
"April Rice";"62"
"Erika Stoltenberg";"16"
"Eileen Abbott";"58"
"Guillermo Berge";"63"
"Mr. Angel Crona";"77"
"Ellen Larkin";"88"
"Rex Barrows";"102"
"Emmett Marks";"88"
"Benjamin Satterfield";"44"
"Vivian Purdy";"103"
"Susie Schmitt";"51"
"Mr. Alberto Luettgen";"41"
"Lana Hudson";"95"
"Darrin Gorczany";"95"
"Jim Vandervort";"52"
"Ervin Parker";"98"
"Joy Nicolas";"6"
"Laurie Harber";"31"
"Amos Moore";"110"
"Colin Bartell";"8"
"Hattie Collins";"120"
"Stephanie Hermiston DDS";"54"
"Mr. Dennis Spencer II";"25"
"Josephine Breitenberg";"115"
"Rene Beahan";"28"
"Gary Dicki-Gorczany";"24"
"Mack Kuhic-Bosco";"65"
"Danny Wintheiser";"88"
"Sheila Larson";"15"
"Anna Gislason";"29"
"Jana Jacobi V";"111"
"Norma Mueller";"79"
"Ms. Debbie Welch";"55"
"Johanna Effertz";"70"
"Lynn Leannon MD";"95"
"Alfonso Osinski";"3"
"Antoinette Streich";"115"
"Debra Schimmel III";"65"
"Miss Angelina Herman";"54"
"Patty Runolfsdottir";"9"
"Angela King";"107"
"Lindsey O'Keefe";"52"
"Clifton Halvorson";"26"
"Brett Rohan";"76"
"Nancy Cormier";"46"
"Vicky Kirlin PhD";"52"
"Amy Jacobi";"102"
"Otis Hammes I";"2"
"Molly Mayert V";"104"
"Charlene Thiel";"47"
"Tomas Steuber";"38"
"Forrest Feil";"97"
"Myron Adams";"26"
"Frank Trantow";"29"
"Antoinette Sawayn";"83"
"Taylor Hansen";"89"
"Mrs. Mamie Heathcote";"87"
"Doug Kertzmann Jr.";"17"
"Lora Douglas-O'Kon";"111"
"Shelly Tromp";"115"
"Anna Lakin";"17"
"Cecelia Jaskolski";"51"
"Cecelia Ebert";"119"
"Leo Rogahn";"72"
"Flora Gerlach";"37"
"Kathy Harber";"19"
"Olive Rau";"39"
"Allison Hahn";"74"
"Irma Emard";"69"
"Regina Lebsack";"106"
"Rosie Gibson";"52"
"Mr. Adrian Skiles";"92"
"Beverly Thompson";"43"
"Casey Homenick-Feil";"13"
"Hugh Cartwright";"36"
"Dr. Glen Christiansen";"11"
"Jody Pacocha";"42"
"Otis Monahan";"36"
"Charles Schimmel";"43"
"Vicki Christiansen II";"95"
"Mindy Barton-Mertz";"116"
"Sabrina Mueller";"87"
"Shelly Dare Jr.";"55"
"Terry Ernser IV";"8"
"Edwin Wuckert";"46"
"Dwight Bahringer";"99"
"Kenny Treutel";"8"
"Sandra Prosacco";"26"
"Muriel Kub";"22"
"Jacob Schinner";"79"
"Mr. Scott Huel";"9"
"Nettie Volkman";"97"
"Kim Murray";"4"
"Emmett Wyman";"88"
"Paul Kuhlman";"76"
"Kristine Howell-Jakubowski";"87"
"Gwendolyn Pollich IV";"75"
"Brittany Hammes DVM";"45"
"Terry Bednar";"116"
"Gladys Schulist";"31"
"Georgia Schamberger";"102"
"Karla Bauch";"41"
"Sharon Kuphal";"106"
"Enrique McGlynn II";"79"
"Grady McCullough";"26"
"Eugene Wilderman";"74"
"Mr. Roderick Rodriguez";"31"
"Harriet Leannon";"22"
"Rita Zieme";"20"
"Madeline Feest";"28"
"Alex Dickens DDS";"58"
"Joey Jacobi";"50"
"Bernard Deckow";"20"
"Misty Lowe DDS";"116"
"Jeanne Hartmann";"86"
"Lois Stark";"54"
"Rick Moore";"99"
"Clayton Runolfsdottir";"93"
"Ashley Beier";"22"
"Ruben Schulist-Wunsch III";"35"
"Dr. Brent Harber";"14"
"Eileen Wuckert";"85"
"Delbert Ortiz";"52"
"Beth Volkman";"10"
"Mr. Hugh Pfeffer Sr.";"98"
"Daisy Leffler";"12"
"Nathaniel Tremblay";"112"
"Leigh Legros";"114"
"Francis Dooley";"73"
"Desiree Ankunding";"65"
"Jason Swift";"78"
"Angelina Buckridge";"84"
"Frankie Volkman";"93"
"Marianne Kuhn";"100"
"Edgar Dare";"1"
"Erick Moore";"78"
"Dr. Thomas Morar";"37"
"Lance Renner";"23"
"Jeff Schoen";"94"
"Mark Williamson";"108"
"Roderick Stamm";"54"
"Calvin Spencer";"42"
"Bobbie Padberg";"37"
"Ella Stokes";"56"
"Bridget Lebsack";"81"
"Bert D'Amore";"66"
"Evan Lindgren";"71"
"Wayne Schulist";"109"
"Laverne Fritsch";"25"
"Susie Harris";"64"
"Jacquelyn Pollich";"25"
"Stanley Hamill";"79"
"Sheldon Larkin";"17"
"Henry Legros-Connelly";"63"
"Mr. Van Daugherty";"65"
"Damon Pfannerstill PhD";"7"
"Cora Durgan III";"58"
"Carol Weber";"75"
"Allan Goodwin";"53"
"Vincent Hackett";"12"
"Debbie Mante III";"39"
"Mrs. Inez Terry";"3"
"Arlene Conn";"50"
"Johnathan Douglas";"117"
"Tasha Dicki";"94"
"Andy Lebsack";"21"
"Gladys Cartwright";"5"
"Donald Bernier";"103"
"Camille Cronin";"51"
"Grant Gulgowski";"67"
"Santiago Thompson";"20"
"Van Harris Sr.";"54"
"Jesse Vandervort";"29"
"Eugene Leannon";"10"
"Corey Kemmer";"51"
"Eva Rippin II";"32"
"Mr. Sidney Hilpert";"100"
"Dr. Ricardo Mertz";"62"
"Harriet Abernathy";"39"
"Enrique Mills";"29"
"Grady Rolfson";"99"
"Kevin Dicki";"23"
"Brian Effertz-Dach";"20"
"Flora Crona";"116"
"Meredith Herzog";"113"
"Tasha Jones III";"31"
"Earnest Jakubowski";"21"
"Lewis Reichert";"118"
"Alton Mertz";"66"
"Dr. Suzanne Graham";"56"
"Kate Veum-Satterfield";"110"
"Regina Jacobi MD";"78"
"Maureen Lowe";"98"
"Miss Maxine Boyle-Cormier MD";"22"
"Eunice Willms";"116"
"Terence Durgan";"74"
"Dr. Tom Cole";"47"
"Kerry Frami";"111"
"Marie Feeney";"87"
"Myrtle Hettinger";"46"
"Grady Rolfson";"17"
"Luther Kemmer";"59"
"Inez Pagac";"5"
"Marta Stroman";"5"
"Frankie Adams IV";"91"
"Devin Konopelski";"100"
"Sheryl Rippin-Lubowitz";"54"
"Mr. Lynn Johns";"15"
"Marguerite Lesch Sr.";"5"
"Gregory Greenfelder";"104"
"Jeff Cremin";"64"
"Brad Franecki";"7"
"Rachel Bogisich";"80"
"Salvatore Schultz";"31"
"Dr. Jamie Gleichner";"63"
"Kara Mosciski";"39"
"Nelson Turner";"80"
"Traci Price MD";"102"
"Warren Glover";"52"
"Jeanette Jaskolski";"97"
"Miss Ramona Quitzon";"107"
"Garry Fritsch";"113"
"Stella Skiles";"26"
"Sally Turner";"120"
"Marie Gerhold-Yundt";"74"
"Corey Emmerich";"2"
"Catherine Hyatt DDS";"113"
"Jeannette Abshire";"65"
"Dr. Billy Wiegand";"16"
"Mattie Okuneva";"86"
"Raquel Stamm";"47"
"Johnny Kuhic";"83"
"Shelia Deckow";"104"
"Clarence Shields";"83"
"Benny Price";"58"
"Mr. Ken Christiansen";"49"
"Claudia Murphy";"100"
"Lynn Rau";"61"
"Eunice Trantow";"44"
"Patti Pfeffer";"27"
"Estelle Schuster I";"64"
"Henrietta Morissette";"8"
"Lynn Kilback";"86"
"Della Champlin";"26"
"Dr. Shelly Carter";"39"
"Wendell D'Amore";"4"
"Nick Rogahn";"51"
"Brett Graham";"111"
"Janet Funk";"72"
"Moses Pfannerstill";"92"
"Doyle Sipes V";"76"
"Homer Aufderhar";"15"
"Tracy Shields";"36"
"Wanda Pfannerstill";"60"
"Miss Lee Hoeger";"14"
"Miss Sadie Keeling";"22"
"Ms. Donna Walsh";"12"
"Tyler Schumm";"102"
"Tiffany Armstrong";"116"
"Velma Lueilwitz I";"114"
"Preston Haley";"25"
"Kyle Collier";"24"
"Mr. Bryan Harber";"23"
"Jennifer Schowalter";"50"
"Kristy Osinski";"29"
"Jorge Robel";"7"
"Vanessa Hoppe";"103"
"Rodney Cartwright";"67"
"Wilfred Bauch";"80"
"Don Corwin";"26"
"Pat Cormier";"111"
"Emily Mayer";"86"
"Thomas Bins";"59"
"Mr. Timothy Heathcote";"86"
"Mr. Phil Conn-Stamm";"53"
"Dr. Ed Glover";"95"
"Lila Blick";"56"
"Randy Padberg";"33"
"Joy Streich I";"23"
"Vicky Wiegand";"67"
"Marion Padberg";"40"
"Tracey Bartell";"32"
"Dan Kessler IV";"103"
"Doug Trantow";"47"
"Mrs. Louise Murphy";"104"
"Mr. Bryant Medhurst";"12"
"Tammy Rippin";"78"
"Ginger Hintz-Schmidt";"111"
"Faye Kuhn";"87"
"Ramiro Hermiston";"30"
"Lana Stanton";"62"
"Jeffery Jerde";"92"
"Lonnie Predovic";"4"
"Eleanor Kerluke";"24"
"Ed Wisozk";"11"
"Howard Hackett";"55"
"Alice Hand";"22"
"Miss Alyssa Flatley";"81"
"Elmer Hickle";"40"
"Howard Kutch";"20"
"Jonathon Bergstrom-Stoltenberg";"85"
"Rebecca Flatley";"25"
"Holly Grimes";"94"
"Pedro Muller";"91"
"Kara Raynor";"84"
"Santos Heidenreich";"34"
"Ignacio Schneider";"36"
"Carrie Purdy";"119"
"Rogelio Goyette";"22"
"Archie Waelchi";"111"
"Dr. Guillermo Leannon";"101"
"Luke Abernathy";"39"
"Courtney Lakin";"38"
"Lowell Lesch";"37"
"Jimmy Schaden III";"21"
"Preston Brekke II";"69"
"Miss Monique Feil PhD";"45"
"Austin Schaden";"82"
"Jerald Ferry PhD";"38"
"Walter Bahringer";"62"
"Adrienne Parker";"40"
"Lila Nikolaus";"77"
"Velma Monahan";"67"
"Genevieve Kilback";"85"
"Lena Hagenes";"28"
"Dr. Joy Corwin";"74"
